num_visits,location,total_minutes_on_demo,user_age,demo_source,data_rows_input,operating_system,users_in_network,outreach_emails_sent,support_tickets_filed,converted
6,Seattle,164.164096,42,referral,13406,Windows,26,6,2,FALSE
8,San Jose,179.0165853,44,website,10742,OSX,24,6,0,TRUE
11,Freehold,98.39958396,40,website,9795,Windows,27,5,2,FALSE
8,Chicago,158.8856504,50,referral,7678,Windows,27,8,2,TRUE
6,Kansas City,167.8578616,52,conference,6646,OSX,11,7,1,FALSE
8,Chicago,119.1435417,42,email,9946,Windows,18,5,0,TRUE
6,Boston,154.7320229,44,email,8740,Other,27,6,0,TRUE
8,Columbus,161.2597343,48,referral,7955,OSX,19,4,3,TRUE
9,San Diego,62.77485955,44,email,11336,Windows,21,8,4,TRUE
9,Kansas City,147.7151149,46,referral,5977,Other,25,5,4,TRUE
8,Los Angeles,102.1018088,43,website,11599,Windows,30,5,3,TRUE
8,Columbus,164.9195702,51,referral,9114,Windows,26,6,2,TRUE
11,Kansas City,108.9325284,44,conference,12424,Windows,19,6,3,TRUE
11,Seattle,194.1079128,45,conference,10876,OSX,31,5,0,TRUE
5,Seattle,118.3687349,42,conference,8480,Windows,19,7,1,FALSE
8,Tulsa,218.3686562,47,email,9687,Other,28,5,1,TRUE
7,New York,147.8345775,45,conference,10936,Other,18,6,0,FALSE
8,Boston,108.9877312,40,referral,7337,OSX,27,4,1,FALSE
6,Phoenix,83.4030253,55,email,7146,Windows,14,8,4,FALSE
9,Austin,220.5202899,48,conference,8276,OSX,18,5,1,TRUE
7,Columbus,167.4835041,41,referral,9945,OSX,25,7,0,TRUE
6,Albany,123.5408451,47,website,9017,Windows,14,6,0,FALSE
5,Freehold,194.2382858,49,email,6959,Windows,19,6,0,FALSE
7,Memphis,213.8815553,52,conference,7128,OSX,9,5,0,FALSE
5,Phoenix,203.2359543,42,email,13347,Windows,22,6,1,FALSE
12,Los Angeles,256.9750141,46,email,10290,OSX,20,5,1,TRUE
6,Chicago,167.851105,46,referral,11042,Windows,34,7,2,TRUE
10,Memphis,111.3001012,35,website,7183,Windows,21,6,0,FALSE
7,Tulsa,139.3207227,46,referral,11060,OSX,30,6,2,FALSE
7,Columbus,147.6026596,51,email,11078,OSX,26,6,1,TRUE
9,Phoenix,104.7930121,36,referral,6568,Windows,29,5,0,FALSE
6,Columbus,190.752886,43,email,13689,OSX,18,6,0,FALSE
6,Los Angeles,152.032386,43,email,9271,Windows,16,5,0,FALSE
6,Columbus,177.4189022,49,website,6135,Windows,19,6,0,FALSE
7,Boston,162.4873231,41,website,11794,Windows,17,6,0,FALSE
5,New York,187.1824281,56,email,4339,OSX,14,7,2,FALSE
7,Phoenix,209.4090487,46,email,10613,Other,21,5,2,TRUE
7,Los Angeles,158.1441479,35,website,11537,Other,24,5,1,FALSE
6,Atlanta,128.1688554,39,conference,10812,Windows,22,6,0,FALSE
7,Atlanta,200.8714037,50,website,8102,OSX,25,5,0,TRUE
7,Atlanta,104.8384544,43,conference,9224,Other,17,7,0,FALSE
6,Boston,174.4882655,31,email,11119,Other,33,8,1,FALSE
9,Austin,239.2877558,42,referral,9274,Other,25,5,1,TRUE
8,Tulsa,105.6096071,45,email,11916,Windows,21,6,5,TRUE
7,Memphis,117.2278279,45,website,10218,Windows,16,5,0,FALSE
6,New York,143.2787201,37,website,9313,Windows,17,4,0,TRUE
9,Kansas City,108.0017775,25,referral,8152,Windows,30,7,0,FALSE
5,Las Vegas,96.59671638,44,email,9632,Windows,23,6,1,FALSE
8,Albany,111.4500902,43,website,7800,Windows,25,7,4,TRUE
8,Freehold,143.6272611,43,website,10389,Other,26,7,3,TRUE
3,Austin,197.9913031,54,referral,6400,Windows,36,4,2,TRUE
7,Phoenix,119.56704,39,conference,8918,Windows,21,7,0,FALSE
7,Chicago,82.12262801,55,email,6574,Windows,10,7,3,FALSE
10,New York,243.9467468,43,referral,9506,OSX,24,6,1,TRUE
5,Atlanta,207.8941221,47,conference,7754,OSX,26,7,0,FALSE
5,Austin,144.4813413,44,email,10401,Windows,23,7,0,FALSE
6,Las Vegas,140.2580004,48,email,8107,Windows,23,6,0,FALSE
9,Albany,105.7003573,33,referral,6989,Windows,27,7,0,FALSE
10,Kansas City,102.8837612,33,referral,7854,Windows,30,6,1,FALSE
11,Atlanta,110.925702,30,referral,8929,OSX,33,6,3,FALSE
9,Los Angeles,122.2940834,51,website,12157,Windows,29,5,2,TRUE
6,Freehold,131.955554,38,referral,12241,OSX,24,6,1,TRUE
8,Denver,162.5689889,48,conference,15917,OSX,27,6,1,TRUE
8,San Jose,122.9672249,48,email,10025,Windows,25,6,1,TRUE
9,Los Angeles,102.0526125,48,referral,7140,Other,18,6,0,FALSE
8,Tulsa,159.051872,50,conference,8062,Other,18,7,0,FALSE
9,Chicago,133.7978164,36,website,10999,Other,35,6,3,FALSE
8,Las Vegas,125.6838643,49,referral,11512,OSX,21,6,3,TRUE
5,Memphis,106.4351484,46,conference,8858,Other,20,5,1,FALSE
6,Los Angeles,158.7642125,36,website,10961,Windows,21,5,0,FALSE
5,Las Vegas,152.0967297,44,conference,7185,OSX,14,7,0,FALSE
7,Kansas City,185.9278903,49,referral,12849,OSX,23,5,1,TRUE
7,Freehold,96.09902578,44,referral,7705,Windows,13,7,2,FALSE
7,New York,156.905066,46,email,8207,Windows,18,6,0,FALSE
7,Atlanta,130.3558929,47,email,9944,Windows,22,7,2,TRUE
6,Tulsa,192.0950111,48,website,5938,Windows,22,5,0,FALSE
8,Kansas City,207.904474,37,referral,13534,Other,11,6,4,TRUE
8,Denver,150.2011981,42,website,12272,OSX,30,3,2,FALSE
9,San Diego,174.3575352,39,email,13670,OSX,24,5,1,TRUE
8,Boston,121.7326779,45,website,10336,Windows,25,7,2,TRUE
9,Chicago,120.6484969,42,email,11160,Other,27,7,2,TRUE
7,Las Vegas,140.2588063,45,referral,5380,Windows,17,8,1,FALSE
3,Albany,239.8500987,32,email,16124,Windows,24,6,0,FALSE
6,San Diego,160.8112611,51,referral,11465,Windows,21,7,2,TRUE
8,San Jose,115.1158508,49,conference,10280,Windows,14,7,0,FALSE
11,Austin,75.6780701,36,referral,5762,Windows,30,7,1,FALSE
6,Las Vegas,63.92213636,49,conference,12241,Other,13,6,0,FALSE
7,Tulsa,136.3572895,49,website,12376,Windows,32,5,1,TRUE
11,New York,82.57892454,52,website,7275,OSX,20,5,1,FALSE
5,San Diego,169.5927733,45,conference,13242,Windows,8,7,0,FALSE
9,Chicago,134.2237848,40,email,10947,Other,22,6,0,FALSE
6,Phoenix,118.8269747,56,conference,7524,OSX,10,7,1,FALSE
10,San Jose,93.51991486,37,referral,7670,Other,30,6,1,FALSE
10,Las Vegas,222.0490038,46,referral,8719,OSX,23,7,0,TRUE
9,Tulsa,116.7438812,37,referral,7424,Windows,25,5,0,FALSE
9,Boston,99.4325724,31,referral,9286,Windows,34,5,1,FALSE
6,Los Angeles,151.932258,42,email,11586,OSX,30,4,0,TRUE
7,Austin,122.252255,46,conference,9167,Windows,20,5,0,FALSE
6,Phoenix,164.471162,53,referral,7527,Windows,23,4,2,TRUE
12,San Jose,89.11387589,33,conference,9817,OSX,18,6,2,TRUE
5,Kansas City,151.5096413,51,conference,7938,Windows,23,7,0,FALSE
6,Freehold,177.3627207,40,website,12897,Windows,24,6,1,FALSE
6,Austin,179.258449,54,referral,10538,OSX,12,6,3,TRUE
9,Austin,207.0902766,50,conference,6069,OSX,18,5,0,TRUE
6,Tulsa,182.7261524,46,conference,7285,Windows,21,7,0,FALSE
7,Phoenix,220.9720432,44,website,6897,Windows,14,6,0,FALSE
9,New York,141.8653224,47,website,10525,Windows,23,5,1,TRUE
6,Albany,169.5840933,47,email,14327,OSX,33,6,4,FALSE
7,Columbus,165.7080703,43,email,4632,Windows,18,6,1,FALSE
7,Denver,128.9611887,55,website,9970,Windows,12,5,0,TRUE
8,Las Vegas,94.77586506,47,website,12421,Windows,18,6,4,TRUE
10,Las Vegas,235.5756124,47,website,7589,OSX,26,6,0,FALSE
6,Denver,132.7031007,46,email,7414,Windows,19,6,1,FALSE
7,New York,155.1080198,39,email,11646,Windows,22,5,0,FALSE
4,Atlanta,207.5864197,41,conference,14144,Windows,24,6,0,FALSE
9,Atlanta,132.3749448,49,referral,12245,OSX,24,6,4,TRUE
7,Los Angeles,151.0007949,41,website,7379,Windows,20,6,0,FALSE
6,Chicago,163.2903594,49,website,7202,Windows,13,7,0,FALSE
6,San Diego,148.6948126,46,conference,10467,Windows,19,6,0,FALSE
7,Freehold,41.39423297,45,email,8068,Windows,14,6,2,FALSE
5,Austin,184.3308365,56,conference,5707,OSX,15,6,2,FALSE
7,Denver,106.7239757,52,email,7880,Windows,20,5,1,FALSE
5,Phoenix,188.0706157,39,conference,15219,Windows,21,6,0,FALSE
8,Freehold,44.59886281,39,website,14633,Windows,21,5,0,FALSE
6,Freehold,98.01387648,42,conference,7226,Windows,22,6,1,FALSE
5,San Diego,127.1087349,43,referral,16729,OSX,30,6,1,TRUE
7,Austin,132.1843285,44,email,11466,Windows,20,6,0,TRUE
7,Freehold,155.822956,43,email,12833,OSX,32,6,3,FALSE
8,Las Vegas,116.8590297,45,referral,10873,OSX,28,5,2,FALSE
6,San Jose,95.94415536,52,conference,10381,Windows,18,5,1,FALSE
8,Freehold,145.7226798,45,email,7748,Windows,20,4,3,TRUE
5,San Jose,99.07019496,48,conference,8736,Windows,22,6,3,FALSE
6,Columbus,168.7231022,49,website,13117,Windows,25,6,3,TRUE
8,Chicago,96.43836778,51,conference,9874,Windows,17,6,0,FALSE
4,Austin,162.4200845,48,email,6220,OSX,17,6,1,FALSE
7,Memphis,183.5048645,47,referral,5619,Windows,9,7,0,FALSE
8,New York,179.7921667,42,email,14728,OSX,38,6,4,FALSE
5,Albany,140.4265313,46,website,7191,Windows,26,8,1,FALSE
5,Atlanta,141.3479278,49,email,4810,Other,14,6,4,FALSE
8,Columbus,89.17140284,46,website,16748,Windows,23,5,5,TRUE
6,Austin,112.2896526,46,conference,10630,OSX,21,6,0,FALSE
6,San Jose,104.6124501,46,email,10132,Windows,23,7,0,FALSE
6,San Diego,74.12691394,45,conference,6857,Other,15,5,3,FALSE
7,Tulsa,172.3124412,42,email,9764,OSX,25,6,0,TRUE
10,Tulsa,99.86535869,39,website,8749,Windows,30,7,1,FALSE
7,Albany,117.642695,46,conference,14889,OSX,36,7,0,TRUE
8,Los Angeles,140.9665255,43,email,7796,Windows,17,7,0,FALSE
10,Las Vegas,209.9034518,47,email,11611,OSX,21,5,0,TRUE
7,Phoenix,118.832776,44,conference,5546,Windows,14,6,1,FALSE
5,Albany,205.770802,51,referral,10426,OSX,17,6,1,TRUE
8,Austin,185.6879268,39,referral,12115,OSX,15,6,1,TRUE
10,Atlanta,261.1842042,46,email,7834,OSX,13,7,1,TRUE
6,Memphis,128.9856126,42,conference,8906,Windows,22,6,0,FALSE
6,Las Vegas,188.7061424,43,email,14939,OSX,31,5,3,FALSE
5,Memphis,112.4760203,49,email,8524,Other,15,7,2,TRUE
8,Columbus,112.7815357,46,website,15601,OSX,27,8,2,TRUE
5,Atlanta,155.603947,43,email,8641,Windows,24,4,0,FALSE
7,Tulsa,84.17022111,47,website,10285,Windows,15,5,0,FALSE
6,Columbus,115.0421415,39,email,8865,Windows,24,6,0,FALSE
15,Austin,84.86888668,42,website,8193,OSX,33,6,3,FALSE
5,Boston,146.6504352,39,conference,9099,Windows,21,6,0,FALSE
7,Tulsa,157.1873542,46,conference,11669,Windows,19,8,0,FALSE
10,San Jose,95.4238415,45,email,10619,Windows,22,6,0,FALSE
8,Austin,85.41035374,48,conference,19699,Windows,25,8,4,TRUE
5,Los Angeles,92.63794395,48,conference,6263,OSX,15,7,5,FALSE
7,Kansas City,161.428222,43,email,13155,Windows,20,5,1,FALSE
7,Memphis,119.0912549,34,referral,7757,Other,31,5,1,FALSE
6,Albany,185.4984127,49,website,12808,OSX,24,5,1,TRUE
9,Memphis,113.4006839,37,referral,9254,OSX,31,6,3,FALSE
8,Phoenix,140.1630549,40,website,9454,Windows,27,5,1,FALSE
8,Los Angeles,129.416215,42,referral,8708,OSX,26,6,2,FALSE
9,Denver,155.5021088,35,email,10688,Windows,22,5,0,TRUE
7,Los Angeles,151.0680632,50,referral,13596,OSX,25,8,3,TRUE
5,Seattle,159.304105,50,referral,9035,Windows,31,6,2,TRUE
7,Chicago,168.5853184,47,email,12308,Other,21,8,1,FALSE
5,Atlanta,125.0547062,42,conference,7950,OSX,18,5,0,FALSE
5,Kansas City,139.3843415,37,website,8772,Windows,23,8,0,FALSE
2,Las Vegas,173.5899566,44,conference,7405,OSX,26,6,2,TRUE
7,Atlanta,148.2563986,31,referral,12004,Windows,14,7,2,TRUE
5,Columbus,99.01779687,44,conference,14678,OSX,32,6,0,FALSE
9,Denver,201.5150401,49,conference,6226,OSX,18,5,0,TRUE
7,Boston,105.0053228,46,referral,9019,Windows,35,5,4,TRUE
8,Los Angeles,96.60347915,47,email,9694,Windows,14,6,0,FALSE
9,Freehold,193.4305052,40,website,9141,OSX,27,6,0,TRUE
5,Phoenix,147.4274932,54,referral,10153,Windows,24,7,1,TRUE
7,Denver,157.846973,42,email,6570,Windows,21,6,0,FALSE
5,Boston,111.7800112,41,email,9036,Other,27,7,0,TRUE
6,Columbus,191.5955355,49,email,9453,Windows,20,4,0,FALSE
10,Atlanta,107.213465,39,referral,8136,OSX,31,6,2,FALSE
9,New York,138.1299415,45,website,11346,OSX,23,4,0,FALSE
11,Chicago,116.7803711,55,email,9393,Windows,5,5,0,FALSE
7,Austin,187.5976546,47,conference,9228,Other,16,5,0,FALSE
9,Atlanta,125.0576952,38,email,11067,OSX,28,7,1,FALSE
6,Columbus,159.9631897,53,email,13722,Windows,10,7,0,FALSE
9,Phoenix,111.8417352,38,referral,7279,Windows,23,7,0,FALSE
9,Freehold,144.5427743,46,email,12391,Windows,17,6,0,FALSE
8,Denver,143.0047016,39,website,12120,OSX,30,8,2,FALSE
8,Las Vegas,172.052131,43,conference,6490,Other,16,6,0,TRUE
6,Tulsa,175.3717197,38,referral,12612,OSX,18,7,1,TRUE
6,Tulsa,156.8342114,46,email,12562,Windows,23,6,0,FALSE
10,Tulsa,113.5082839,40,referral,9152,OSX,29,6,1,TRUE
11,Atlanta,220.0011644,40,referral,11936,OSX,21,8,1,TRUE
7,Boston,155.24937,49,conference,9085,OSX,26,6,0,TRUE
10,Atlanta,204.3593195,46,conference,10446,OSX,23,7,0,TRUE
11,Atlanta,230.0849303,47,conference,14897,OSX,23,5,2,TRUE
6,Freehold,134.7129035,42,website,14716,OSX,29,7,1,TRUE
6,San Diego,115.3756366,42,conference,6719,Windows,20,6,1,FALSE
10,Kansas City,120.0178698,40,website,10423,Other,28,6,1,FALSE
4,Austin,129.9955768,46,conference,5482,OSX,19,5,3,FALSE
8,Columbus,116.126945,32,referral,6511,Windows,20,7,0,FALSE
5,Los Angeles,131.6758099,31,referral,13473,OSX,22,6,1,TRUE
7,New York,140.7306034,49,email,12177,Windows,15,5,0,FALSE
10,Columbus,92.67297696,42,conference,12881,Windows,22,5,4,TRUE
9,Kansas City,138.6837475,33,website,10172,OSX,35,7,1,FALSE
6,New York,78.74683778,46,conference,12450,Other,21,6,0,FALSE
8,San Jose,134.0613429,44,email,10386,Windows,21,5,0,FALSE
9,San Jose,120.6479297,39,referral,9331,OSX,32,6,4,FALSE
7,Albany,240.0900726,50,email,6451,Other,19,5,0,FALSE
7,Boston,158.7314249,49,referral,11780,OSX,23,7,3,TRUE
11,Las Vegas,92.42689294,39,website,9010,Windows,28,5,1,TRUE
11,Albany,236.252526,45,email,8417,OSX,20,6,0,TRUE
6,Tulsa,156.4097573,37,website,11222,Other,30,6,1,FALSE
6,New York,153.3888074,54,website,14570,Other,17,6,2,TRUE
8,San Diego,132.7938966,52,website,9310,Windows,13,5,0,FALSE
6,San Diego,150.5215125,47,website,7893,Windows,11,7,0,FALSE
7,Boston,145.3919965,46,referral,8303,Windows,35,7,3,TRUE
5,New York,155.4528591,42,website,11563,Other,24,7,0,TRUE
5,Albany,202.429074,51,website,11268,OSX,15,6,3,TRUE
9,Austin,172.1548754,42,email,11190,OSX,27,5,0,TRUE
4,Los Angeles,142.9544969,52,conference,5520,OSX,16,7,3,FALSE
6,Phoenix,164.6838352,41,conference,10630,Windows,13,5,0,FALSE
8,Kansas City,198.7737597,42,email,6944,Windows,25,7,0,TRUE
7,Freehold,162.4361924,42,referral,8949,OSX,36,6,1,TRUE
7,Seattle,90.83040874,41,conference,10521,Windows,19,6,0,FALSE
5,Memphis,130.3003541,35,website,11230,Windows,24,6,0,FALSE
9,Denver,113.4174993,38,website,7935,Windows,24,5,0,FALSE
7,Austin,208.418997,48,website,8233,OSX,23,7,0,TRUE
7,Chicago,148.0714776,49,website,10977,Windows,24,4,3,TRUE
5,Austin,190.806211,47,email,7903,Windows,18,5,0,FALSE
7,Seattle,162.5884308,38,referral,13974,OSX,28,5,1,TRUE
9,Albany,137.7620463,37,referral,10074,Windows,23,6,1,FALSE
6,San Jose,143.5385416,41,referral,8194,OSX,26,6,0,TRUE
5,Tulsa,72.83900133,51,email,12457,Other,17,6,0,FALSE
7,Seattle,153.9423549,41,referral,8022,Windows,21,7,0,FALSE
8,Los Angeles,110.034374,34,referral,7484,Windows,33,5,2,FALSE
7,New York,168.4168373,45,conference,13516,Windows,20,7,0,FALSE
7,Albany,169.944318,40,website,14301,OSX,27,6,1,TRUE
9,Phoenix,210.1145631,40,website,9834,OSX,14,6,0,TRUE
4,Albany,171.3413679,53,conference,4576,OSX,17,6,4,FALSE
4,Albany,133.5613118,52,website,7718,Windows,19,4,2,FALSE
7,Memphis,152.713806,43,email,12876,Windows,30,6,3,FALSE
6,Memphis,147.6640839,33,referral,11179,Windows,22,5,1,TRUE
9,Atlanta,139.3213284,40,referral,9213,Other,21,6,0,FALSE
7,Los Angeles,167.2026263,51,website,8497,OSX,17,7,0,TRUE
7,Austin,186.5234477,42,referral,7070,Windows,20,7,0,FALSE
7,Atlanta,150.7443041,39,referral,10865,OSX,22,5,0,FALSE
6,Albany,127.6586374,43,website,9980,Windows,16,7,0,FALSE
6,Austin,122.2741371,44,conference,7976,Windows,17,6,0,FALSE
10,San Jose,181.6681335,33,referral,15317,Windows,28,4,2,TRUE
6,Freehold,140.2981605,43,website,11584,OSX,30,6,0,TRUE
9,Kansas City,211.5944619,51,conference,10169,OSX,25,3,0,TRUE
8,Seattle,138.9151722,50,referral,12765,Windows,31,6,3,TRUE
7,Los Angeles,160.4920253,38,website,10446,Other,24,5,0,FALSE
6,Los Angeles,176.03521,52,conference,9700,OSX,12,4,0,FALSE
9,Kansas City,205.4274152,42,referral,10972,OSX,16,6,0,TRUE
8,New York,173.0240576,37,website,11622,Windows,29,7,3,FALSE
12,Columbus,87.43108678,43,conference,14163,Windows,26,6,2,TRUE
6,San Diego,181.2989503,49,conference,14706,Windows,14,6,0,TRUE
4,Austin,145.2227671,55,email,6472,OSX,9,6,3,FALSE
7,Seattle,148.1985594,35,website,14263,Other,13,7,1,TRUE
8,Atlanta,148.7877693,37,website,11519,Windows,22,6,1,FALSE
8,Tulsa,124.3572455,45,referral,10845,OSX,20,6,1,FALSE
7,Atlanta,168.6750428,44,conference,12966,Windows,19,5,0,FALSE
8,Kansas City,144.2494686,46,website,10618,Windows,13,5,0,FALSE
7,Denver,147.5600126,35,referral,12223,Other,21,4,1,TRUE
5,Tulsa,165.8575891,43,email,7133,Windows,15,5,0,FALSE
7,Austin,81.37843498,42,conference,8555,Windows,18,5,1,FALSE
8,San Jose,150.9196923,35,website,11618,OSX,38,5,4,FALSE
5,Atlanta,166.6186405,50,conference,9092,OSX,14,4,0,FALSE
9,Las Vegas,94.85707932,42,email,10802,Windows,24,8,4,TRUE
9,Denver,124.8056145,48,email,11164,Windows,20,7,0,TRUE
5,San Jose,54.26209198,51,conference,12961,OSX,19,6,0,FALSE
6,Los Angeles,150.2043968,45,conference,10914,OSX,19,6,0,FALSE
10,Albany,104.3047998,39,referral,6327,Other,28,5,0,FALSE
12,Freehold,105.0326811,41,referral,9357,OSX,26,6,1,FALSE
7,Atlanta,192.9625736,47,email,10274,Other,25,5,1,TRUE
6,Columbus,136.1834244,33,email,12591,Windows,31,5,0,FALSE
6,New York,149.2226923,47,website,10988,Windows,9,8,0,FALSE
10,New York,110.9330374,41,referral,8902,OSX,29,6,2,FALSE
7,New York,114.7662968,47,conference,8963,Other,10,7,0,FALSE
6,Memphis,145.2798592,46,email,13037,OSX,26,5,1,TRUE
7,Memphis,153.9538975,48,referral,8996,Other,29,6,3,TRUE
7,Austin,141.0756298,48,referral,9931,OSX,22,7,3,TRUE
8,Freehold,66.52791133,49,website,9543,Windows,9,7,1,FALSE
7,Boston,128.8386659,36,website,9406,Windows,15,5,0,FALSE
7,Albany,162.7541082,48,email,12302,Windows,15,7,0,FALSE
11,Kansas City,91.69922625,37,referral,8077,Other,33,6,2,FALSE
5,Austin,190.2833448,42,email,2676,Windows,20,7,2,FALSE
9,Phoenix,137.9015045,44,website,12057,Windows,22,5,1,FALSE
7,San Diego,155.8378916,41,website,11530,OSX,23,5,0,TRUE
4,Kansas City,146.9591784,45,conference,9087,Other,22,5,0,FALSE
6,Freehold,128.1389622,44,conference,10379,Windows,22,6,0,FALSE
10,Denver,128.109871,42,email,11325,Windows,27,5,3,TRUE
9,Albany,123.6783121,48,website,9392,Windows,19,7,0,FALSE
5,Las Vegas,195.0895822,36,website,13680,OSX,26,7,2,FALSE
6,San Diego,181.4848414,56,referral,13485,OSX,14,7,3,FALSE
7,Kansas City,190.7682729,43,website,8834,OSX,22,6,0,TRUE
7,Las Vegas,148.1905834,43,website,11377,Windows,30,6,1,TRUE
6,Tulsa,103.4375581,40,conference,6528,Windows,20,4,1,FALSE
6,San Jose,176.3168408,48,website,8736,Windows,18,8,0,FALSE
6,Tulsa,172.840358,37,email,11310,Windows,22,7,0,FALSE
9,Los Angeles,127.2936745,37,referral,9821,Windows,30,5,3,FALSE
6,Freehold,125.6309597,52,referral,14503,Windows,34,6,2,TRUE
8,Los Angeles,154.1613735,49,website,8393,Windows,22,7,1,TRUE
5,Chicago,180.4598838,43,email,6226,Windows,22,6,1,FALSE
10,Memphis,134.6252168,51,website,10998,OSX,19,6,2,TRUE
11,San Diego,223.8165822,43,website,10847,OSX,25,5,0,TRUE
5,Tulsa,168.1927006,55,email,6279,OSX,11,6,2,FALSE
6,Freehold,118.080985,46,conference,7087,Windows,16,7,1,FALSE
9,Denver,114.708467,43,website,7307,Windows,18,6,0,FALSE
7,Seattle,141.3273244,36,referral,9914,OSX,31,5,0,FALSE
7,San Diego,158.9141565,43,website,10102,OSX,28,6,0,TRUE
6,Phoenix,172.4381812,42,website,9331,Other,22,6,1,TRUE
4,Freehold,180.7318027,50,email,15722,Windows,12,5,0,FALSE
10,Las Vegas,209.1705799,43,email,10015,OSX,24,7,0,TRUE
8,Tulsa,107.4641679,42,referral,6330,Windows,20,5,0,FALSE
5,Austin,188.6433905,41,email,5598,Windows,18,7,0,FALSE
7,Seattle,108.6076377,56,conference,9446,OSX,9,6,1,FALSE
10,Columbus,105.8296214,43,website,8181,Windows,19,7,0,FALSE
6,Kansas City,152.4868356,44,email,9238,Windows,17,6,0,FALSE
6,Kansas City,115.03219,53,conference,5069,Other,13,6,3,FALSE
6,Boston,129.7812224,46,email,8321,Windows,19,5,0,FALSE
5,Phoenix,154.9692995,48,conference,5411,Other,15,5,2,FALSE
7,San Diego,186.4793063,40,conference,15231,OSX,30,6,3,FALSE
6,Kansas City,191.1087903,47,conference,3632,Windows,20,5,1,FALSE
6,Columbus,131.6466202,39,email,6757,Windows,17,7,1,FALSE
8,Memphis,114.7400005,41,conference,6897,Windows,16,5,0,FALSE
5,Tulsa,155.0229305,40,email,12058,Windows,24,4,0,FALSE
6,Las Vegas,214.9417436,47,conference,4261,Other,13,9,0,FALSE
7,Seattle,118.784349,48,referral,9668,Windows,12,5,0,FALSE
5,Boston,138.4064227,46,website,5333,Windows,16,6,3,FALSE
9,Boston,117.0354548,40,referral,8566,OSX,24,7,1,TRUE
9,Boston,174.4363621,45,email,14359,OSX,33,5,4,FALSE
8,Columbus,129.5311627,37,referral,8028,OSX,27,6,0,FALSE
6,San Jose,120.7033635,49,conference,11146,Other,21,6,0,FALSE
7,Memphis,152.1292601,41,referral,10414,Other,22,6,1,FALSE
10,Boston,142.5454684,40,email,10239,Windows,30,6,2,TRUE
11,Boston,107.5835082,43,email,9368,Windows,24,5,1,FALSE
6,Kansas City,137.8960012,44,referral,7898,Windows,21,5,0,FALSE
9,Chicago,136.2786834,40,referral,8819,Windows,21,5,0,FALSE
5,Phoenix,173.6842329,53,conference,6530,OSX,12,5,1,FALSE
5,San Diego,175.7035065,46,email,13299,Windows,15,8,0,FALSE
8,Atlanta,164.1707166,36,website,11901,Other,26,7,0,TRUE
9,Columbus,104.6612038,48,website,15492,Windows,26,5,3,TRUE
4,Seattle,154.4701029,52,conference,10048,OSX,17,6,0,FALSE
6,Columbus,145.5845208,47,conference,10486,OSX,20,7,0,FALSE
7,San Jose,159.9369572,41,conference,10211,Windows,22,6,0,FALSE
6,Las Vegas,248.9979721,48,email,4283,OSX,14,6,0,FALSE
7,Seattle,152.944077,54,website,12050,Windows,25,7,1,TRUE
6,Phoenix,139.50431,37,referral,12183,Other,31,5,0,TRUE
8,Chicago,140.5928464,38,referral,10183,Windows,18,6,0,FALSE
7,Memphis,126.0588004,47,website,11527,OSX,19,6,2,TRUE
7,Las Vegas,100.1685564,44,conference,8387,Windows,14,4,0,FALSE
7,Phoenix,176.448328,37,referral,9675,Other,25,7,1,TRUE
5,Chicago,163.6792718,41,website,11412,Windows,14,6,0,FALSE
4,Albany,189.5047385,45,email,12378,Windows,12,5,0,FALSE
8,Kansas City,133.7212366,47,referral,7648,Windows,14,5,0,FALSE
5,Memphis,164.3202528,43,conference,6522,Windows,20,5,1,FALSE
6,Denver,89.34159781,52,conference,8534,OSX,11,7,1,FALSE
8,Chicago,143.816776,48,website,10249,Windows,22,6,0,FALSE
8,Freehold,135.911804,45,website,10544,Windows,23,6,0,FALSE
8,Atlanta,170.3035542,49,email,11310,Other,14,6,4,TRUE
5,Memphis,142.4036763,37,referral,13758,Windows,30,7,1,TRUE
5,Boston,138.3748098,45,conference,7606,OSX,18,7,1,FALSE
